A,22-Nov-2018,67.72,67.72,67.72,67.72,0
AA,22-Nov-2018,32.8,32.8,32.8,32.8,0
AAC,22-Nov-2018,2,2,2,2,0
AAN,22-Nov-2018,48.26,48.26,48.26,48.26,0
AAP,22-Nov-2018,174.67,174.67,174.67,174.67,0
AAT,22-Nov-2018,39.55,39.55,39.55,39.55,0
AB,22-Nov-2018,29.88,29.88,29.88,29.88,0
ABB,22-Nov-2018,19.96,19.96,19.96,19.96,0
ABBV,22-Nov-2018,86.15,86.15,86.15,86.15,0
ABC,22-Nov-2018,87.43,87.43,87.43,87.43,0
ABEV,22-Nov-2018,4.26,4.26,4.26,4.26,0
ABG,22-Nov-2018,68.42,68.42,68.42,68.42,0
ABM,22-Nov-2018,30.33,30.33,30.33,30.33,0
ABR,22-Nov-2018,11.88,11.88,11.88,11.88,0
ABR-A,22-Nov-2018,25.25,25.25,25.25,25.25,0
ABR-B,22-Nov-2018,25.2,25.2,25.2,25.2,0
ABR-C,22-Nov-2018,25.25,25.25,25.25,25.25,0
ABT,22-Nov-2018,68.53,68.53,68.53,68.53,0
ABX,22-Nov-2018,13.46,13.46,13.46,13.46,0
AC,22-Nov-2018,42.81,42.81,42.81,42.81,0
ACA,22-Nov-2018,28.79,28.79,28.79,28.79,0
ACB,22-Nov-2018,6.25,6.25,6.25,6.25,0
ACC,22-Nov-2018,43.29,43.29,43.29,43.29,0
ACCO,22-Nov-2018,8.09,8.09,8.09,8.09,0
ACH,22-Nov-2018,9.23,9.23,9.23,9.23,0
ACM,22-Nov-2018,31.53,31.53,31.53,31.53,0
ACN,22-Nov-2018,156.98,156.98,156.98,156.98,0
ACP,22-Nov-2018,11.76,11.76,11.76,11.76,0
ACRE,22-Nov-2018,14.1,14.1,14.1,14.1,0
ACV,22-Nov-2018,21.55,21.55,21.55,21.55,0
ADC,22-Nov-2018,58.48,58.48,58.48,58.48,0
ADM,22-Nov-2018,45.6,45.6,45.6,45.6,0
ADNT,22-Nov-2018,24.25,24.25,24.25,24.25,0
ADS,22-Nov-2018,196,196,196,196,0
ADSW,22-Nov-2018,26.88,26.88,26.88,26.88,0
ADT,22-Nov-2018,7.61,7.61,7.61,7.61,0
ADX,22-Nov-2018,15.33,15.33,15.33,15.33,0
AEB,22-Nov-2018,22.52,22.52,22.52,22.52,0
AED,22-Nov-2018,25.46,25.46,25.46,25.46,0
AEE,22-Nov-2018,67.52,67.52,67.52,67.52,0
AEG,22-Nov-2018,5.64,5.64,5.64,5.64,0
AEH,22-Nov-2018,25.24,25.24,25.24,25.24,0
AEL,22-Nov-2018,33.78,33.78,33.78,33.78,0
AEM,22-Nov-2018,37.28,37.28,37.28,37.28,0
AEO,22-Nov-2018,19.29,19.29,19.29,19.29,0
AEP,22-Nov-2018,75.65,75.65,75.65,75.65,0
AER,22-Nov-2018,50.01,50.01,50.01,50.01,0
AES,22-Nov-2018,15.07,15.07,15.07,15.07,0
AFB,22-Nov-2018,11.82,11.82,11.82,11.82,0
AFC,22-Nov-2018,25.39,25.39,25.39,25.39,0
AFG,22-Nov-2018,103.12,103.12,103.12,103.12,0
AFGE,22-Nov-2018,25.2,25.2,25.2,25.2,0
AFGH,22-Nov-2018,25.11,25.11,25.11,25.11,0
AFI,22-Nov-2018,15.85,15.85,15.85,15.85,0
AFL,22-Nov-2018,44.39,44.39,44.39,44.39,0
AFS-A,22-Nov-2018,15.1,15.1,15.1,15.1,0
AFS-B,22-Nov-2018,15.65,15.65,15.65,15.65,0
AFS-C,22-Nov-2018,16.24,16.24,16.24,16.24,0
